respondent_id,q1_age_group,q1_age_numeric,q2_city,q3_occupation,q4_income_bracket,q4_income_numeric,q5_cups_per_day,q5_cups_numeric,q6_occ_early_morning,q6_occ_mid-morning_work,q6_occ_afternoon,q6_occ_evening,q6_occ_late_night,q7_flavour_pref,q8_ctx_at_home,q8_ctx_officecollege,q8_ctx_cafe,q8_ctx_rtd_onthego,q8_ctx_mixed,q9_tenure,q9_tenure_numeric,q10_entry_product,q11_cold_brew,q11_hot_brew_bags,q11_instant_coffee,q11_ground_coffee,q11_rtd_bottles,q11_subscription_box,q11_merchandise,q11_products_combined,n_categories_purchased,q12_purchase_freq,q12_freq_numeric,q13_ch_sleepy_owl_w,q13_ch_amazon,q13_ch_instagram,q13_ch_word_of_mout,q13_ch_offline_stor,q13_ch_influencer,q14_monthly_spend_inr,q15_share_of_wallet,q16_price_perception,q17_trig_discount,q17_trig_trusted_reco,q17_trig_curiosity,q17_trig_limited_edit,q17_trig_online_revie,q17_trig_sample,q17_trig_rarely_try_n,q18_gifting_behaviour,q19_subscription,q20_rec_responsiveness,q20_rec_numeric,q21_coffee_identity,q22_health_conscious,q22_health_numeric,brand_loyalty_score,is_single_category_buyer,is_enthusiast,is_gifter,is_subscriber,q23_crosssell_intent
SO_1006,26-30,28.0,Pune,Student,25k-50k,2.0,1-2 cups,1.5,0,0,1,0,0,Smooth & Balanced,1,1,1,0,1,2+ years,5,Hot Brew Bags,1,1,1,0,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee,3,Monthly,3,0,1,0,1,1,1,829.0,<25%,Fair Value,0,0,1,1,1,0,0,No And Wouldn't,Interested,Rarely,2.0,Coffee Enthusiast,Neutral,2.0,7.2,0,0,0,0,Yes
SO_1007,26-30,28.0,Kolkata,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,0,1,0,0,No Preference,1,1,0,0,0,3-6 months,2,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Weekly+,5,0,1,1,0,0,1,823.0,>75%,Fair Value,0,1,0,1,0,0,0,No And Wouldn't,Currently Subscribed,Almost Always,4.0,Still Exploring,Neutral,2.0,9.3,1,0,0,1,No
SO_1008,26-30,28.0,Mumbai,Self-Employed/Freelancer,Below 25k,1.0,1-2 cups,1.5,0,1,0,0,0,Strong & Bold,0,1,0,0,1,6-12 months,3,Subscription Box,1,1,0,0,1,1,0,Cold Brew|Hot Brew Bags|RTD Bottles|Subscription Box,4,Weekly+,5,0,1,0,1,0,1,767.0,25-50%,Fair Value,1,0,0,0,0,1,1,No And Wouldn't,Prefer One-Time,Actively Ignore,1.0,Daily Ritual,Very Health-Conscious,4.0,6.1,0,1,0,0,Maybe
SO_1009,18-21,19.5,Hyderabad,Student,25k-50k,2.0,1-2 cups,1.5,0,1,0,0,1,Strong & Bold,1,1,0,0,0,3-6 months,2,Hot Brew Bags,1,1,1,1,0,1,1,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|Subscription Box|Merchandise,6,Weekly+,5,0,1,0,1,0,0,975.0,51-75%,Fair Value,1,0,0,0,1,0,0,No But Would,Prefer One-Time,Almost Always,4.0,Purely Functional,Somewhat Health-Conscious,3.0,7.8,0,1,0,0,Yes
SO_1010,22-25,23.5,Mumbai,Working Professional,25k-50k,2.0,1-2 cups,1.5,1,1,1,0,1,Strong & Bold,0,1,0,1,1,<3 months,1,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Weekly+,5,0,0,1,1,0,0,778.5,25-50%,Excellent Value,0,0,0,0,0,0,1,No But Would,Prefer One-Time,Occasionally,3.0,Daily Ritual,Neutral,2.0,5.2,1,0,0,0,Maybe
SO_1011,18-21,19.5,Bengaluru,Student,25k-50k,2.0,1-2 cups,1.5,1,1,1,0,0,Light & Fruity,0,0,1,0,0,6-12 months,3,Instant Coffee,1,0,1,0,1,0,0,Cold Brew|Instant Coffee|RTD Bottles,3,Rarely,1,0,1,0,0,1,0,445.0,<25%,Fair Value,0,1,0,1,0,0,0,Yes - Once/Twice,Interested,Occasionally,3.0,Daily Ritual,Not Health-Conscious,1.0,3.4,0,0,1,0,Maybe
SO_1012,36+,37.0,Delhi/NCR,Working Professional,1L-2L,4.0,1-2 cups,1.5,0,0,1,0,0,Smooth & Balanced,1,1,1,0,1,2+ years,5,Cold Brew,1,1,1,0,0,1,1,Cold Brew|Hot Brew Bags|Instant Coffee|Subscription Box|Merchandise,5,2-3x/month,4,0,0,1,0,1,0,1167.0,>75%,Fair Value,1,1,1,0,0,0,0,Yes - Once/Twice,Interested,Actively Ignore,1.0,Daily Ritual,Somewhat Health-Conscious,3.0,9.1,0,1,1,0,Yes
SO_1013,31-35,33.0,Delhi/NCR,Working Professional,25k-50k,2.0,<1 cup,0.5,0,1,0,0,0,Sweet & Creamy,1,0,0,1,1,6-12 months,3,RTD Bottles,0,0,0,0,1,0,0,RTD Bottles,1,2-3x/month,4,0,1,0,0,0,0,806.5,51-75%,Slightly Overpriced,0,1,0,0,0,0,0,No But Would,Prefer One-Time,Rarely,2.0,Social Experience,Very Health-Conscious,4.0,7.7,1,0,0,0,Maybe
SO_1014,18-21,19.5,Delhi/NCR,Working Professional,25k-50k,2.0,<1 cup,0.5,1,1,0,1,1,Strong & Bold,0,1,0,0,1,6-12 months,3,Hot Brew Bags,1,1,1,0,1,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles|Subscription Box,5,Monthly,3,0,1,0,0,0,1,893.0,25-50%,Fair Value,1,1,0,1,0,0,0,No But Would,Prefer One-Time,Rarely,2.0,Purely Functional,Somewhat Health-Conscious,3.0,5.2,0,1,0,0,Yes
SO_1015,26-30,28.0,Hyderabad,Student,50k-1L,3.0,1-2 cups,1.5,0,0,0,1,1,Strong & Bold,1,1,0,0,0,6-12 months,3,Cold Brew,1,0,0,1,1,0,0,Cold Brew|Ground Coffee|RTD Bottles,3,Monthly,3,0,0,1,1,0,0,887.0,>75%,Slightly Overpriced,1,0,1,0,0,0,1,No But Would,Prefer One-Time,Actively Ignore,1.0,Daily Ritual,Neutral,2.0,6.4,0,0,0,0,Yes
SO_1016,31-35,33.0,Delhi/NCR,Student,1L-2L,4.0,<1 cup,0.5,0,1,0,0,0,Smooth & Balanced,1,0,0,1,0,6-12 months,3,Ground Coffee,1,1,1,1,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee,4,2-3x/month,4,0,0,0,0,1,0,1254.0,25-50%,Fair Value,0,0,0,0,0,0,1,No But Would,Prefer One-Time,Rarely,2.0,Social Experience,Neutral,2.0,6.1,0,1,0,0,Yes
SO_1017,18-21,19.5,Chennai,Student,25k-50k,2.0,<1 cup,0.5,0,0,0,1,1,Light & Fruity,0,0,0,0,1,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Weekly+,5,0,1,0,0,0,0,762.0,25-50%,Excellent Value,1,0,0,1,0,0,1,Yes - Multiple Times,Prefer One-Time,Occasionally,3.0,Social Experience,Somewhat Health-Conscious,3.0,7.5,1,0,1,0,Maybe
SO_1018,22-25,23.5,Delhi/NCR,Working Professional,Below 25k,1.0,3-4 cups,3.5,0,1,0,1,0,Light & Fruity,1,1,0,0,0,3-6 months,2,Cold Brew,1,1,1,0,1,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles,4,Weekly+,5,0,0,1,0,1,0,778.5,25-50%,Fair Value,0,1,0,0,1,0,0,Yes - Multiple Times,Was Subscribed/Cancelled,Occasionally,3.0,Still Exploring,Somewhat Health-Conscious,3.0,6.5,0,1,1,0,Yes
SO_1019,31-35,33.0,Mumbai,Working Professional,25k-50k,3.0,<1 cup,0.5,1,1,1,0,0,Strong & Bold,1,0,1,1,1,3-6 months,2,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Monthly,3,0,0,1,0,0,0,576.0,51-75%,Fair Value,0,0,1,0,0,1,1,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Purely Functional,Neutral,2.0,6.5,1,0,0,0,No
SO_1020,18-21,19.5,Pune,Self-Employed/Freelancer,1L-2L,4.0,3-4 cups,3.5,0,0,0,0,1,No Preference,1,0,0,1,0,6-12 months,3,Instant Coffee,1,0,1,0,1,1,0,Cold Brew|Instant Coffee|RTD Bottles|Subscription Box,4,Monthly,3,0,1,1,0,0,0,1110.0,51-75%,Slightly Overpriced,1,0,1,1,0,0,0,No And Wouldn't,Was Subscribed/Cancelled,Occasionally,3.0,Daily Ritual,Very Health-Conscious,4.0,6.2,0,1,0,0,Yes
SO_1021,26-30,28.0,Delhi/NCR,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,1,1,1,1,Smooth & Balanced,0,1,0,0,1,1-2 years,4,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Rarely,1,1,0,1,0,0,1,404.0,>75%,Fair Value,1,0,0,0,0,0,0,No But Would,Was Subscribed/Cancelled,Almost Always,4.0,Still Exploring,Not Health-Conscious,1.0,8.1,1,0,0,0,Maybe
SO_1022,22-25,23.5,Bengaluru,Working Professional,1L-2L,4.0,3-4 cups,3.5,1,0,0,1,0,Light & Fruity,1,1,0,0,0,3-6 months,2,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Monthly,3,1,0,1,1,1,1,778.5,25-50%,Excellent Value,1,0,1,0,0,0,0,No But Would,Prefer One-Time,Occasionally,3.0,Purely Functional,Neutral,2.0,3.8,1,0,0,0,No
SO_1023,31-35,33.0,Hyderabad,Homemaker,Above 2L,5.0,1-2 cups,1.5,0,0,1,0,0,Smooth & Balanced,1,0,1,1,0,6-12 months,3,Cold Brew,1,0,1,0,0,0,0,Cold Brew|Instant Coffee,2,Monthly,3,0,1,1,1,0,0,949.0,51-75%,Slightly Overpriced,0,0,1,0,0,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Still Exploring,Somewhat Health-Conscious,3.0,5.6,0,0,1,0,Yes
SO_1024,36+,37.0,Delhi/NCR,Working Professional,1L-2L,4.0,1-2 cups,1.5,1,0,0,1,0,Strong & Bold,1,1,1,0,0,3-6 months,2,Hot Brew Bags,1,1,1,0,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee,3,Rarely,1,0,0,0,1,0,0,724.0,25-50%,Overpriced,0,1,1,0,0,1,0,No But Would,Prefer One-Time,Rarely,2.0,Purely Functional,Neutral,2.0,2.3,0,0,0,0,Yes
SO_1025,31-35,33.0,Mumbai,Homemaker,50k-1L,3.0,1-2 cups,1.5,1,1,1,0,0,Sweet & Creamy,1,1,1,0,0,3-6 months,2,Cold Brew,1,1,0,0,0,0,0,Cold Brew|Hot Brew Bags,2,Monthly,3,1,1,0,0,0,0,698.0,51-75%,Fair Value,0,1,0,1,1,0,0,Yes - Multiple Times,Interested,Occasionally,3.0,Social Experience,Very Health-Conscious,4.0,6.1,0,0,1,0,Yes
SO_1026,22-25,23.5,Delhi/NCR,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,1,0,1,0,Sweet & Creamy,0,1,0,0,0,6-12 months,3,Subscription Box,0,0,0,0,0,1,0,Subscription Box,1,Monthly,3,0,1,1,0,0,0,848.0,25-50%,Slightly Overpriced,1,1,0,1,0,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Purely Functional,Neutral,2.0,4.9,1,0,1,0,Yes
SO_1027,31-35,33.0,Other,Student,Below 25k,1.0,1-2 cups,1.5,1,1,1,0,0,Smooth & Balanced,1,1,0,0,1,1-2 years,4,Cold Brew,1,0,1,1,0,0,0,Cold Brew|Instant Coffee|Ground Coffee,3,2-3x/month,4,1,1,0,0,0,0,628.0,25-50%,Fair Value,1,1,0,0,0,1,0,Yes - Multiple Times,Interested,Rarely,5.0,Daily Ritual,Somewhat Health-Conscious,3.0,7.6,0,0,1,0,Yes
SO_1028,26-30,28.0,Hyderabad,Student,Above 2L,5.0,<1 cup,0.5,1,1,0,0,0,Smooth & Balanced,1,0,1,0,0,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,0,0,0,0,821.0,<25%,Fair Value,0,1,1,0,1,0,0,No But Would,Prefer One-Time,Actively Ignore,1.0,Daily Ritual,Very Health-Conscious,4.0,4.0,1,0,0,0,No
SO_1029,22-25,23.5,Hyderabad,Working Professional,25k-50k,2.0,5+ cups,5.5,0,1,0,0,1,Strong & Bold,1,1,0,0,0,3-6 months,2,Subscription Box,0,0,0,0,0,1,0,Subscription Box,1,Monthly,3,0,0,1,0,1,1,931.0,51-75%,Slightly Overpriced,0,1,0,0,0,1,0,No But Would,Prefer One-Time,Rarely,2.0,Daily Ritual,Not Health-Conscious,1.0,5.8,1,0,0,0,Maybe
SO_1030,26-30,28.0,Hyderabad,Student,25k-50k,2.0,1-2 cups,1.5,1,1,1,1,1,Light & Fruity,1,1,0,0,0,2+ years,5,Merchandise,0,1,1,1,0,0,1,Hot Brew Bags|Instant Coffee|Ground Coffee|Merchandise,4,Monthly,3,0,1,0,0,0,0,843.0,<25%,Slightly Overpriced,1,0,0,0,1,0,1,No But Would,Currently Subscribed,Almost Always,4.0,Daily Ritual,Neutral,2.0,8.2,0,1,0,1,Maybe
SO_1031,18-21,19.5,Mumbai,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,0,0,0,Smooth & Balanced,1,1,0,0,0,<3 months,1,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Monthly,3,1,1,0,0,0,0,706.0,>75%,Slightly Overpriced,0,0,0,0,1,0,1,No But Would,Was Subscribed/Cancelled,Occasionally,3.0,Daily Ritual,Very Health-Conscious,4.0,6.5,1,0,0,0,Maybe
SO_1032,22-25,23.5,Delhi/NCR,Working Professional,25k-50k,2.0,3-4 cups,3.5,1,1,0,0,0,Sweet & Creamy,1,0,1,1,0,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,0,1,0,1,0,0,751.0,51-75%,Excellent Value,0,0,0,0,0,0,1,Yes - Once/Twice,Prefer One-Time,Rarely,2.0,Coffee Enthusiast,Not Health-Conscious,1.0,6.3,1,0,1,0,Maybe
SO_1033,18-21,19.5,Chennai,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,1,1,0,Strong & Bold,1,0,0,0,0,1-2 years,4,Instant Coffee,1,0,1,0,0,1,0,Cold Brew|Instant Coffee|Subscription Box,3,Every 2-3 months,2,0,1,1,0,0,0,678.0,25-50%,Excellent Value,0,1,0,0,0,1,1,No But Would,Interested,Occasionally,3.0,Purely Functional,Not Health-Conscious,1.0,5.8,0,0,0,0,No
SO_1034,18-21,19.5,Mumbai,Working Professional,50k-1L,3.0,3-4 cups,3.5,0,1,0,0,0,Strong & Bold,1,0,0,0,0,1-2 years,4,Hot Brew Bags,1,1,0,0,0,0,0,Cold Brew|Hot Brew Bags,2,Monthly,3,0,0,1,0,0,1,783.0,>75%,Slightly Overpriced,1,0,0,1,1,0,0,No And Wouldn't,Prefer One-Time,Rarely,2.0,Daily Ritual,Neutral,5.0,7.9,0,0,0,0,Maybe
SO_1035,18-21,19.5,Delhi/NCR,Student,50k-1L,3.0,1-2 cups,1.5,0,1,0,0,0,Strong & Bold,1,0,1,0,0,2+ years,5,Ground Coffee,1,1,1,1,0,1,1,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|Subscription Box|Merchandise,6,2-3x/month,4,0,0,1,0,1,0,1049.0,25-50%,Fair Value,1,1,0,0,1,0,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Still Exploring,Very Health-Conscious,4.0,7.8,0,1,0,0,Maybe
SO_1036,26-30,28.0,Delhi/NCR,Working Professional,1L-2L,4.0,3-4 cups,3.5,0,1,0,0,0,Strong & Bold,1,0,0,0,0,1-2 years,4,Cold Brew,1,1,1,1,1,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|RTD Bottles,5,Monthly,3,0,1,1,0,1,1,1150.0,51-75%,Slightly Overpriced,1,1,0,0,0,0,1,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Social Experience,Somewhat Health-Conscious,3.0,7.4,0,1,1,0,Maybe
SO_1037,22-25,23.5,Bengaluru,Working Professional,25k-50k,2.0,<1 cup,0.5,0,1,1,1,0,Smooth & Balanced,0,1,0,0,0,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Rarely,1,1,1,1,1,1,0,442.0,<25%,Excellent Value,0,1,0,0,1,0,0,No And Wouldn't,Prefer One-Time,Rarely,2.0,Social Experience,Neutral,2.0,2.8,1,0,0,0,Maybe
SO_1038,26-30,28.0,Other,Other,50k-1L,3.0,3-4 cups,3.5,1,1,0,1,0,Strong & Bold,1,1,1,1,0,3-6 months,2,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Every 2-3 months,2,1,1,1,1,0,1,590.0,>75%,Fair Value,1,0,1,0,1,0,0,No But Would,Interested,Rarely,2.0,Social Experience,Somewhat Health-Conscious,3.0,5.4,1,0,0,0,No
SO_1039,18-21,19.5,Mumbai,Working Professional,50k-1L,3.0,3-4 cups,3.5,0,1,0,0,0,Sweet & Creamy,1,0,1,0,0,3-6 months,2,Cold Brew,1,1,1,0,1,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles,4,2-3x/month,4,0,1,1,1,1,1,1066.0,<25%,Fair Value,1,1,0,0,0,1,0,No But Would,Prefer One-Time,Rarely,2.0,Coffee Enthusiast,Somewhat Health-Conscious,3.0,4.9,0,1,0,0,Maybe
SO_1040,22-25,23.5,Bengaluru,Homemaker,50k-1L,3.0,1-2 cups,1.5,0,0,0,0,1,Strong & Bold,1,0,0,0,0,<3 months,1,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Rarely,1,1,0,0,1,1,0,605.0,>75%,Slightly Overpriced,0,1,1,0,0,0,1,No And Wouldn't,Interested,Rarely,2.0,Coffee Enthusiast,Very Health-Conscious,4.0,3.9,1,0,0,0,No
SO_1041,22-25,23.5,Mumbai,Working Professional,1L-2L,4.0,1-2 cups,1.5,0,1,0,0,0,Light & Fruity,0,0,1,0,0,2+ years,5,Ground Coffee,1,0,0,1,0,0,0,Cold Brew|Ground Coffee,2,2-3x/month,4,1,1,0,0,0,0,918.0,51-75%,Fair Value,0,1,1,0,0,0,0,No But Would,Prefer One-Time,Almost Always,4.0,Daily Ritual,Neutral,2.0,9.8,0,0,0,0,Maybe
SO_1042,26-30,28.0,Other,Working Professional,25k-50k,2.0,1-2 cups,1.5,0,0,1,0,0,Smooth & Balanced,1,0,1,0,1,<3 months,1,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Rarely,1,0,1,1,0,0,0,408.0,25-50%,Fair Value,0,0,1,0,1,1,0,Yes - Once/Twice,Was Subscribed/Cancelled,Actively Ignore,1.0,Coffee Enthusiast,Somewhat Health-Conscious,3.0,1.8,1,0,1,0,Maybe
SO_1043,22-25,23.5,Mumbai,Student,50k-1L,3.0,5+ cups,5.5,0,0,1,1,1,No Preference,1,1,0,0,0,1-2 years,4,Hot Brew Bags,0,1,0,1,1,1,0,Hot Brew Bags|Ground Coffee|RTD Bottles|Subscription Box,4,2-3x/month,4,0,0,0,1,0,0,971.0,51-75%,Excellent Value,1,0,1,0,1,0,0,Yes - Once/Twice,Prefer One-Time,Rarely,2.0,Purely Functional,Somewhat Health-Conscious,3.0,8.3,0,1,1,0,Yes
SO_1044,26-30,28.0,Delhi/NCR,Working Professional,25k-50k,2.0,1-2 cups,1.5,0,1,0,0,0,No Preference,0,1,0,0,0,1-2 years,4,RTD Bottles,0,0,0,0,1,0,0,RTD Bottles,1,Rarely,1,0,0,0,1,1,0,274.0,51-75%,Fair Value,1,0,0,0,0,0,0,No And Wouldn't,Interested,Almost Always,4.0,Daily Ritual,Somewhat Health-Conscious,3.0,6.9,1,0,0,0,No
SO_1045,31-35,33.0,Chennai,Working Professional,Above 2L,5.0,1-2 cups,1.5,1,1,0,1,0,Sweet & Creamy,1,1,0,1,1,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Weekly+,5,1,1,1,0,0,0,990.0,51-75%,Overpriced,0,1,0,0,0,0,0,No And Wouldn't,Interested,Rarely,2.0,Social Experience,Somewhat Health-Conscious,3.0,9.1,1,0,0,0,No
SO_1046,26-30,28.0,Chennai,Working Professional,25k-50k,2.0,<1 cup,0.5,0,0,0,0,1,Sweet & Creamy,1,1,0,1,0,6-12 months,3,Cold Brew,1,0,1,0,0,0,1,Cold Brew|Instant Coffee|Merchandise,3,Every 2-3 months,2,0,1,0,1,0,0,667.0,25-50%,Slightly Overpriced,0,0,1,1,0,0,1,Yes - Once/Twice,Currently Subscribed,Occasionally,3.0,Daily Ritual,Neutral,2.0,4.3,0,0,1,1,No
SO_1047,18-21,19.5,Bengaluru,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,1,0,0,Smooth & Balanced,1,1,1,0,1,1-2 years,4,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Every 2-3 months,2,0,0,0,1,0,1,677.0,51-75%,Slightly Overpriced,1,0,1,0,1,0,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Daily Ritual,Neutral,2.0,6.9,1,0,0,0,Yes
SO_1048,18-21,19.5,Delhi/NCR,Working Professional,Below 25k,1.0,1-2 cups,1.5,1,1,0,0,0,Sweet & Creamy,1,1,0,1,1,3-6 months,2,Cold Brew,1,0,0,1,0,0,0,Cold Brew|Ground Coffee,2,Every 2-3 months,2,0,1,1,1,1,1,638.0,>75%,Excellent Value,0,1,1,1,0,0,0,Yes - Multiple Times,Interested,Rarely,2.0,Daily Ritual,Somewhat Health-Conscious,1.0,5.1,0,0,1,0,Maybe
SO_1049,31-35,33.0,Delhi/NCR,Working Professional,25k-50k,2.0,5+ cups,5.5,1,0,1,0,0,No Preference,1,1,0,0,0,1-2 years,4,Cold Brew,1,0,1,0,1,1,0,Cold Brew|Instant Coffee|RTD Bottles|Subscription Box,4,Every 2-3 months,2,1,0,1,0,0,1,809.0,>75%,Fair Value,0,0,0,1,1,1,0,No And Wouldn't,Currently Subscribed,Almost Always,4.0,Daily Ritual,Neutral,2.0,9.0,0,1,0,1,Yes
SO_1050,18-21,19.5,Delhi/NCR,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,1,0,1,0,Strong & Bold,0,0,0,1,0,3-6 months,2,Hot Brew Bags,1,1,1,0,1,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles,4,Monthly,3,0,0,1,0,1,1,890.0,25-50%,Slightly Overpriced,0,0,1,0,0,0,0,No And Wouldn't,Prefer One-Time,Actively Ignore,1.0,Coffee Enthusiast,Very Health-Conscious,4.0,4.4,0,1,0,0,Maybe
SO_1051,31-35,33.0,Mumbai,Student,1L-2L,4.0,3-4 cups,3.5,1,0,0,0,1,Smooth & Balanced,0,1,0,1,1,2+ years,5,Subscription Box,0,0,0,0,0,1,0,Subscription Box,1,Weekly+,5,0,1,1,0,0,0,1079.0,51-75%,Slightly Overpriced,1,1,1,0,0,0,0,No And Wouldn't,Currently Subscribed,Occasionally,3.0,Social Experience,Neutral,2.0,9.4,1,0,0,1,Maybe
SO_1052,22-25,23.5,Bengaluru,Self-Employed/Freelancer,50k-1L,3.0,1-2 cups,1.5,1,1,0,1,1,Strong & Bold,1,0,1,0,0,<3 months,1,RTD Bottles,1,0,1,0,1,0,0,Cold Brew|Instant Coffee|RTD Bottles,3,2-3x/month,4,0,1,0,0,0,0,798.0,<25%,Overpriced,0,1,1,0,0,0,1,No And Wouldn't,Was Subscribed/Cancelled,Occasionally,3.0,Still Exploring,Somewhat Health-Conscious,3.0,4.6,0,0,0,0,Yes
SO_1053,31-35,33.0,Delhi/NCR,Student,Above 2L,5.0,<1 cup,0.5,0,0,1,1,0,Smooth & Balanced,1,1,0,0,0,3-6 months,2,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Monthly,3,1,1,0,0,0,0,1005.0,25-50%,Fair Value,0,1,0,0,0,0,0,No But Would,Interested,Occasionally,3.0,Purely Functional,Neutral,5.0,5.2,1,0,0,0,Maybe
SO_1054,26-30,28.0,Delhi/NCR,Student,50k-1L,3.0,1-2 cups,1.5,0,1,0,1,0,Smooth & Balanced,1,1,1,0,1,6-12 months,3,Cold Brew,1,0,0,0,1,0,1,Cold Brew|RTD Bottles|Merchandise,3,Monthly,3,0,0,1,0,1,0,863.0,25-50%,Excellent Value,1,0,0,0,0,0,0,Yes - Once/Twice,Interested,Rarely,2.0,Still Exploring,Somewhat Health-Conscious,3.0,5.1,0,0,1,0,Yes
SO_1055,36+,37.0,Hyderabad,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,1,0,0,0,Smooth & Balanced,1,0,0,0,1,1-2 years,4,Cold Brew,1,1,1,0,1,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles|Subscription Box,5,2-3x/month,4,0,0,0,1,0,1,930.0,<25%,Overpriced,0,0,1,0,0,1,0,No And Wouldn't,Interested,Rarely,2.0,Purely Functional,Somewhat Health-Conscious,3.0,6.1,0,1,0,0,Yes
SO_1056,22-25,23.5,Other,Working Professional,Below 25k,1.0,5+ cups,5.5,1,1,0,1,0,Smooth & Balanced,1,1,1,1,0,1-2 years,4,Cold Brew,1,1,1,0,1,0,1,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles|Merchandise,5,2-3x/month,4,1,0,1,1,1,1,942.0,25-50%,Overpriced,1,1,1,0,0,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Coffee Enthusiast,Very Health-Conscious,4.0,7.3,0,1,1,0,Yes
SO_1057,26-30,28.0,Hyderabad,Working Professional,1L-2L,4.0,3-4 cups,3.5,0,1,1,0,0,No Preference,0,0,1,0,0,3-6 months,2,Cold Brew,1,1,0,1,1,0,0,Cold Brew|Hot Brew Bags|Ground Coffee|RTD Bottles,4,Monthly,3,0,1,1,1,0,1,1141.0,51-75%,Overpriced,1,1,0,0,1,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Daily Ritual,Neutral,2.0,6.4,0,1,1,0,Yes
SO_1058,22-25,23.5,Mumbai,Student,25k-50k,2.0,1-2 cups,1.5,0,1,0,0,1,Smooth & Balanced,1,1,0,1,0,<3 months,1,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,1,1,0,0,372.0,51-75%,Slightly Overpriced,1,0,1,0,1,0,0,No But Would,Interested,Occasionally,3.0,Social Experience,Somewhat Health-Conscious,3.0,4.3,1,0,0,0,Maybe
SO_1059,22-25,23.5,Mumbai,Working Professional,1L-2L,4.0,1-2 cups,1.5,1,0,1,0,1,Sweet & Creamy,1,1,0,0,1,3-6 months,2,Instant Coffee,1,0,1,0,1,0,0,Cold Brew|Instant Coffee|RTD Bottles,3,Every 2-3 months,2,0,1,1,1,0,0,971.0,25-50%,Fair Value,1,1,0,1,0,0,0,No But Would,Prefer One-Time,Rarely,2.0,Social Experience,Somewhat Health-Conscious,3.0,4.1,0,0,0,0,Yes
SO_1060,26-30,28.0,Other,Working Professional,Above 2L,5.0,1-2 cups,1.5,0,1,0,1,0,Smooth & Balanced,1,1,0,0,0,6-12 months,3,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Weekly+,5,1,0,1,0,0,1,1060.0,>75%,Excellent Value,1,0,0,0,0,0,0,Yes - Multiple Times,Interested,Rarely,2.0,Daily Ritual,Neutral,2.0,8.4,1,0,1,0,No
